strain	date	virus	region	country	host	isolate_id	submitting_lab	originating_lab
A/Brazil/7917/2021	2021-11-29	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284630	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Brazil/3649/2021	2021-11-27	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284631	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Brazil/0747/2021	2021-12-27	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284632	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Argentina/0888/2022	2022-03-15	h3n2_flu	South America	Argentina	Human	EPI_ISL_13284633	Centers for Disease Control and Prevention	Intituto Nacional de Epidemiologia
A/Brazil/9103/2021	2021-12-30	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284634	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Brazil/2752/2021	2021-11-22	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284635	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Brazil/4338/2022	2022-01-07	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284636	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Argentina/0572/2022	2022-03-04	h3n2_flu	South America	Argentina	Human	EPI_ISL_13284637	Centers for Disease Control and Prevention	Intituto Nacional de Epidemiologia
A/Argentina/0964/2022	2022-03-21	h3n2_flu	South America	Argentina	Human	EPI_ISL_13284638	Centers for Disease Control and Prevention	Intituto Nacional de Epidemiologia
A/Brazil/4896/2022	2022-01-03	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284639	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Argentina/0308/2022	2022-02-21	h3n2_flu	South America	Argentina	Human	EPI_ISL_13284640	Centers for Disease Control and Prevention	Intituto Nacional de Epidemiologia
A/Argentina/0292/2022	2022-02-21	h3n2_flu	South America	Argentina	Human	EPI_ISL_13284694	Centers for Disease Control and Prevention	Intituto Nacional de Epidemiologia
A/Argentina/9632/2022	2022-01-28	h3n2_flu	South America	Argentina	Human	EPI_ISL_13284695	Centers for Disease Control and Prevention	Intituto Nacional de Epidemiologia
A/Brazil/5062/2021	2021-11-29	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284696	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Brazil/8146/2021	2021-11-25	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284697	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Brazil/4678/2021	2021-12-15	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284699	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Brazil/2863/2021	2021-11-24	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284700	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Brazil/3618/2021	2021-12-27	h3n2_flu	South America	Brazil	Human	EPI_ISL_13284701	Centers for Disease Control and Prevention	Instituto Adolfo Lutz
A/Argentina/0881/2022	2022-03-15	h3n2_flu	South America	Argentina	Human	EPI_ISL_13284702	Centers for Disease Control and Prevention	Intituto Nacional de Epidemiologia
A/Bahia/66875/2021	2021-12-23	h3n2_flu	South America	Brazil	Human	EPI_ISL_13563911	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central de Saúde Pública Professor Gonçalo Moniz, LACEN-BA
A/Bahia/66877/2021	2021-12-28	h3n2_flu	South America	Brazil	Human	EPI_ISL_13563912	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central de Saúde Pública Professor Gonçalo Moniz, LACEN-BA
A/Parana/13327/2022	2022-05-23	h3n2_flu	South America	Brazil	Human	EPI_ISL_13563913	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/13331/2022	2022-04-24	h3n2_flu	South America	Brazil	Human	EPI_ISL_13563914	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/66938/2021	2021-12-16	h3n2_flu	South America	Brazil	Human	EPI_ISL_13563915	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Argentina/2920/2022	2022-05-04	h3n2_flu	South America	Argentina	Human	EPI_ISL_14758968	Crick Worldwide Influenza Centre	Instituto Nacional de Enfermedades Infecciosas
A/Argentina/2757/2022	2022-05-05	h3n2_flu	South America	Argentina	Human	EPI_ISL_14758973	Crick Worldwide Influenza Centre	Instituto Nacional de Enfermedades Infecciosas
A/Argentina/2735/2022	2022-05-06	h3n2_flu	South America	Argentina	Human	EPI_ISL_14758977	Crick Worldwide Influenza Centre	Instituto Nacional de Enfermedades Infecciosas
A/Argentina/2807/2022	2022-05-11	h3n2_flu	South America	Argentina	Human	EPI_ISL_14758986	Crick Worldwide Influenza Centre	Instituto Nacional de Enfermedades Infecciosas
A/Concepcion/58461/2022	2022-05-06	h3n2_flu	South America	Chile	Human	EPI_ISL_14890613	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Concepcion/58465/2022	2022-05-06	h3n2_flu	South America	Chile	Human	EPI_ISL_14890766	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Concepcion/58466/2022	2022-05-05	h3n2_flu	South America	Chile	Human	EPI_ISL_14890768	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/PuertoMontt/58686/2022	2022-05-06	h3n2_flu	South America	Chile	Human	EPI_ISL_14891378	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Concepcion/31727/2022	2022-02-03	h3n2_flu	South America	Chile	Human	EPI_ISL_14891379	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/PuertoMontt/33559/2022	2022-02-28	h3n2_flu	South America	Chile	Human	EPI_ISL_14891484	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/PuertoMontt/58687/2022	2022-05-07	h3n2_flu	South America	Chile	Human	EPI_ISL_14891485	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Osorno/60826/2022	2022-05-15	h3n2_flu	South America	Chile	Human	EPI_ISL_14898714	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Osorno/60828/2022	2022-05-13	h3n2_flu	South America	Chile	Human	EPI_ISL_14899117	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Talca/42490/2022	2022-03-24	h3n2_flu	South America	Chile	Human	EPI_ISL_14899181	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Antofagasta/60954/2022	2022-05-06	h3n2_flu	South America	Chile	Human	EPI_ISL_14899614	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Osorno/43491/2022	2022-03-27	h3n2_flu	South America	Chile	Human	EPI_ISL_14899779	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Antofagasta/60955/2022	2022-05-06	h3n2_flu	South America	Chile	Human	EPI_ISL_14899967	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Santiago/91091/2022	2022-07-27	h3n2_flu	South America	Chile	Human	EPI_ISL_14923128	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Santiago/81905/2022	2022-06-24	h3n2_flu	South America	Chile	Human	EPI_ISL_14923304	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Concepcion/91606/2022	2022-07-05	h3n2_flu	South America	Chile	Human	EPI_ISL_14923305	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Santiago/81906/2022	2022-06-28	h3n2_flu	South America	Chile	Human	EPI_ISL_14923306	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Concepcion/91612/2022	2022-07-05	h3n2_flu	South America	Chile	Human	EPI_ISL_14923307	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Santiago/91629/2022	2022-07-26	h3n2_flu	South America	Chile	Human	EPI_ISL_14923375	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Santiago/66715/2022	2022-05-27	h3n2_flu	South America	Chile	Human	EPI_ISL_14923376	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Rancagua/91850/2022	2022-07-25	h3n2_flu	South America	Chile	Human	EPI_ISL_14923377	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Santiago/47253/2022	2022-04-06	h3n2_flu	South America	Chile	Human	EPI_ISL_14923378	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Santiago/67198/2022	2022-05-26	h3n2_flu	South America	Chile	Human	EPI_ISL_14923379	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Santiago/92782/2022	2022-07-24	h3n2_flu	South America	Chile	Human	EPI_ISL_14923380	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Santiago/69518/2022	2022-06-02	h3n2_flu	South America	Chile	Human	EPI_ISL_14923381	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Santiago/92785/2022	2022-07-28	h3n2_flu	South America	Chile	Human	EPI_ISL_14923382	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Rancagua/47997/2022	2022-04-07	h3n2_flu	South America	Chile	Human	EPI_ISL_14923383	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/PuertoMontt/71528/2022	2022-06-03	h3n2_flu	South America	Chile	Human	EPI_ISL_14923384	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/PuertoMontt/71529/2022	2022-06-03	h3n2_flu	South America	Chile	Human	EPI_ISL_14923552	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Coyhaique/82833/2022	2022-07-01	h3n2_flu	South America	Chile	Human	EPI_ISL_14923553	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/PuntaArenas/82948/2022	2022-07-01	h3n2_flu	South America	Chile	Human	EPI_ISL_14923702	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Valdivia/48149/2022	2022-04-05	h3n2_flu	South America	Chile	Human	EPI_ISL_14923891	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Concepcion/72783/2022	2022-06-06	h3n2_flu	South America	Chile	Human	EPI_ISL_14923893	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Osorno/48226/2022	2022-04-07	h3n2_flu	South America	Chile	Human	EPI_ISL_14923895	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Rancagua/83676/2022	2022-07-03	h3n2_flu	South America	Chile	Human	EPI_ISL_14923896	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Concepcion/72792/2022	2022-06-07	h3n2_flu	South America	Chile	Human	EPI_ISL_14923898	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Concepcion/72803/2022	2022-06-07	h3n2_flu	South America	Chile	Human	EPI_ISL_14923906	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Antofagasta/48254/2022	2022-03-29	h3n2_flu	South America	Chile	Human	EPI_ISL_14923907	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/PuertoMontt/72809/2022	2022-06-05	h3n2_flu	South America	Chile	Human	EPI_ISL_14923983	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Santiago/73054/2022	2022-06-02	h3n2_flu	South America	Chile	Human	EPI_ISL_14924334	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Santiago/48265/2022	2022-04-07	h3n2_flu	South America	Chile	Human	EPI_ISL_14924335	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Santiago/84111/2022	2022-07-04	h3n2_flu	South America	Chile	Human	EPI_ISL_14924336	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Santiago/73060/2022	2022-06-08	h3n2_flu	South America	Chile	Human	EPI_ISL_14924337	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Linares/48741/2022	2022-04-06	h3n2_flu	South America	Chile	Human	EPI_ISL_14924338	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Santiago/84112/2022	2022-07-04	h3n2_flu	South America	Chile	Human	EPI_ISL_14924339	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Valparaiso/74618/2022	2022-06-08	h3n2_flu	South America	Chile	Human	EPI_ISL_14924340	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Concepcion/48780/2022	2022-04-07	h3n2_flu	South America	Chile	Human	EPI_ISL_14924341	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Santiago/48877/2022	2022-04-11	h3n2_flu	South America	Chile	Human	EPI_ISL_14924365	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Coyhaique/84635/2022	2022-07-03	h3n2_flu	South America	Chile	Human	EPI_ISL_14924425	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Valparaiso/74619/2022	2022-06-10	h3n2_flu	South America	Chile	Human	EPI_ISL_14924431	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Coyhaique/84636/2022	2022-07-04	h3n2_flu	South America	Chile	Human	EPI_ISL_14924432	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Concepcion/76188/2022	2022-06-15	h3n2_flu	South America	Chile	Human	EPI_ISL_14924444	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Arica/84665/2022	2022-07-06	h3n2_flu	South America	Chile	Human	EPI_ISL_14924445	Instituto de Salud Publica de Chile	Instituto de Salud Publica de Chile
A/Copiapo/48913/2022	2022-04-11	h3n2_flu	South America	Chile	Human	EPI_ISL_14924446	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Concepcion/76190/2022	2022-06-14	h3n2_flu	South America	Chile	Human	EPI_ISL_14924447	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/PuertoMontt/48922/2022	2022-04-10	h3n2_flu	South America	Chile	Human	EPI_ISL_14924506	Instituto de Salud Publica	Instituto de Salud Publica de Chile
A/Concepcion/76191/2022	2022-06-14	h3n2_flu	South America	Chile	Human	EPI_ISL_14924507	Instituto de Salud Pública de Chile	Instituto de Salud Publica de Chile
A/Sao_Paulo/21596/2022	2022-08-30	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807488	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)
A/Sao_Paulo/21597/2022	2022-09-05	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807489	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)
A/Sao_Paulo/21599/2022	2022-09-12	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807490	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)
A/Sao_Paulo/21600/2022	2022-09-14	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807491	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)
A/Sao_Paulo/21601/2022	2022-09-26	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807492	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)
A/Sao_Paulo/21604/2022	2022-09-28	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807493	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)
A/Sao_Paulo/21605/2022	2022-09-30	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807494	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)
A/Sao_Paulo/21606/2022	2022-10-01	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807495	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)
A/Santa_Catarina/21658/2022	2022-09-16	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807496	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	LACEN/SC
A/Santa_Catarina/21659/2022	2022-09-16	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807497	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	LACEN/SC
A/Santa_Catarina/21660/2022	2022-09-16	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807498	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	LACEN/SC
A/Santa_Catarina/21661/2022	2022-09-16	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807499	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	LACEN/SC
A/Santa_Catarina/21664/2022	2022-09-19	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807500	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	LACEN/SC
A/Santa_Catarina/21665/2022	2022-09-19	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807501	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	LACEN/SC
A/Santa_Catarina/21666/2022	2022-09-19	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807502	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	LACEN/SC
A/Santa_Catarina/21667/2022	2022-09-19	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807503	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	LACEN/SC
A/Santa_Catarina/21669/2022	2022-09-20	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807504	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	LACEN/SC
A/Parana/21673/2022	2022-09-20	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807505	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21675/2022	2022-08-23	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807506	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21681/2022	2022-09-12	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807507	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21682/2022	2022-09-12	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807508	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21683/2022	2022-09-17	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807509	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21686/2022	2022-09-16	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807510	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21688/2022	2022-09-26	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807511	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21689/2022	2022-09-23	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807512	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21690/2022	2022-09-28	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807513	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21692/2022	2022-09-30	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807514	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21696/2022	2022-10-04	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807515	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21698/2022	2022-10-05	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807516	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21699/2022	2022-10-29	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807517	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Parana/21701/2022	2022-10-04	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807518	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central do Estado do Paraná - LACEN/PR
A/Bahia/21761/2022	2022-10-15	h3n2_flu	South America	Brazil	Human	EPI_ISL_15807519	Instituto Oswaldo Cruz FIOCRUZ - Laboratory of Respiratory Viruses and Measles (LVRS)	Laboratório Central de Saúde Pública Professor Gonçalo Moniz, LACEN-BA
